中文名称,英文名称,功能,食品名称,最大使用量(g/kg)
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,肉干类,5.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,肉脯类,5.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,肉罐头类,5.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,其他熟肉制品,5.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,冷冻水产品,5.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,冷冻鱼糜制品（包括鱼丸等）,5.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,预制水产品（半成品）,1.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,醋渍或肉冻状水产品,1.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,腌制水产品,1.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,鱼子制品,1.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,风干、烘干、压干等水产品,1.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,其他预制水产品（如鱼肉饺皮）,1.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,熟制水产品（可直接食用）,5.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,熟干水产品,5.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,经烹调或油炸的水产品,5.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,熏、烤水产品,5.0
磷酸，焦磷酸二氢二钠，焦磷酸钠，磷酸二氢钙，磷酸二氢钾，磷酸氢二铵，磷酸氢二钾，磷酸氢钙，磷酸三钙，磷酸三钾，磷酸三钠，六偏磷酸钠，三聚磷酸钠，磷酸二氢钠，磷酸氢二钠，焦磷酸四钾，焦磷酸一氢三钠，聚偏磷酸钾，酸式焦磷酸钙,Phosphoric acid, disodium dihydrogen pyrophosphate, tetrasodium pyrophosphate, calcium dihydrogen phosphate, potassium dihydrogen phosphate, diammonium hydrogen phosphate, dipotassium hydrogen phosphate, calcium hydrogen phosphate (dicalcium orthophosphate), tricalcium orthophosphate (calcium phosphate), tripotassium orthophosphate, trisodium orthophosphate, sodium polyphosphate, sodium tripolyphosphate, sodium dihydrogen phosphate, sodium phosphatedibasic,tetrapotassium pyrophosphate, trisodium monohydrogen diphosphate, potassium polymetaphosphate and calcium acid pyrophosphate,水分保持剂、膨松剂、酸度调节剂、稳定剂、凝固剂、抗结剂,发酵水产品,5.0
